x [pixel];y [pixel];x-displacement [pixel];y-displacement [pixel];Displacement [pixel];Transverse strain Exx - GL [S];Axial strain Eyy - GL [S];Shear strain Exy - GL [S]
655;678;2.91134;-328.411;328.424;-0.115532;0.529751;0.0973151
678;678;-0.11176;-331.185;331.185;-0.0860078;0.469643;0.128514
701;678;-1.38601;-332.004;332.007;-0.0361587;0.394311;0.148042
724;678;-1.81622;-332.124;332.129;-0.0175021;0.342722;0.13881
747;678;-2.20081;-332.482;332.489;-0.0062989;0.351144;0.138728
770;678;-2.10745;-331.897;331.904;-0.0121455;0.285348;0.110508
793;678;-2.76295;-332.514;332.525;-0.0163261;0.283953;0.095685
816;678;-2.86939;-332.55;332.562;-0.00418104;0.287204;0.098351
839;678;-2.956;-332.344;332.357;-0.00649076;0.270556;0.0845512
862;678;-3.16907;-332.659;332.674;-0.00831181;0.303196;0.082965
885;678;-3.34005;-332.246;332.263;-0.00520797;0.273904;0.0760367
908;678;-3.41045;-332.329;332.347;-0.00373485;0.262008;0.0595649
931;678;-3.5135;-332.595;332.614;-0.0065735;0.274693;0.0550333
954;678;-3.71521;-332.684;332.704;-0.00860217;0.271461;0.0496654
977;678;-3.91104;-332.702;332.725;-0.0103569;0.278683;0.0424778
1000;678;-4.19413;-332.658;332.684;-0.00784947;0.286558;0.0370952
1023;678;-4.27421;-332.948;332.975;-0.00329808;0.308613;0.0353152
1046;678;-4.34632;-332.803;332.832;-0.00409878;0.301709;0.0248128
1069;678;-4.46317;-333.001;333.031;-0.00731244;0.29526;0.0213357
1092;678;-4.68394;-332.787;332.82;-0.00457427;0.282371;0.0203472
1115;678;-4.67449;-332.804;332.837;-0.00595959;0.278505;0.00998952
1138;678;-4.95914;-332.638;332.675;-0.00568156;0.264932;0.00183288
1161;678;-4.93695;-332.985;333.021;-0.000628828;0.289917;-0.0149564
1184;678;-4.99266;-333.287;333.325;-0.00505652;0.297949;-0.015401
1207;678;-5.17101;-333.268;333.308;-0.00516742;0.291523;-0.0202383
1230;678;-5.23111;-333.397;333.438;-0.0070931;0.296852;-0.0224125
1253;678;-5.49855;-333.359;333.404;-0.00485558;0.300722;-0.0268281
1276;678;-5.45535;-333.224;333.268;-0.00429486;0.282307;-0.0389532
1299;678;-5.69659;-333.426;333.475;-0.00724108;0.300095;-0.0494158
1322;678;-5.79078;-333.545;333.596;-0.00446126;0.304336;-0.0506679
1345;678;-5.90229;-333.382;333.434;-0.00740422;0.315012;-0.0552975
1368;678;-6.13335;-333.293;333.349;-0.0116651;0.296269;-0.0648759
1391;678;-6.44206;-333.408;333.47;-0.0119469;0.301648;-0.0679182
1414;678;-6.68623;-333.304;333.371;-0.00708894;0.303764;-0.0752158
1437;678;-6.76955;-333.259;333.328;-0.00728844;0.299966;-0.0951452
1460;678;-7.0236;-333.586;333.66;-0.0146921;0.330959;-0.102452
1483;678;-7.45054;-333.359;333.442;-0.0159488;0.348688;-0.1094
1506;678;-7.76348;-333.424;333.515;-0.0157407;0.369785;-0.122426
1529;678;-8.1808;-333.169;333.27;-0.0288378;0.404453;-0.129704
1552;678;-9.11567;-332.695;332.82;-0.0482181;0.443699;-0.129154
1575;678;-10.4809;-331.665;331.831;-0.0828672;0.489976;-0.115787
1598;678;-13.2276;-329.424;329.69;-0.123977;0.537139;0.0376932
1621;678;-18.7822;-318.622;319.175;-0.102041;0.462076;0.174468
655;701;12.4519;-319.813;320.055;-0.124061;0.503874;0.048171
678;701;9.0527;-323.494;323.621;-0.117552;0.51083;0.0820028
701;701;6.31724;-325.224;325.285;-0.0828369;0.457487;0.11686
