x [pixel];y [pixel];x-displacement [pixel];y-displacement [pixel];Displacement [pixel];Transverse strain Exx - GL [S];Axial strain Eyy - GL [S];Shear strain Exy - GL [S]
655;678;1.06782;-177.069;177.072;-0.0703616;0.283697;0.067858
678;678;-0.699791;-179.004;179.005;-0.0491802;0.251127;0.0859196
701;678;-1.31334;-179.364;179.369;-0.018675;0.195269;0.0903815
724;678;-1.56905;-179.433;179.44;-0.0105472;0.162648;0.0815823
747;678;-1.80219;-179.679;179.688;-0.0057808;0.163877;0.0768484
770;678;-1.83606;-179.602;179.612;-0.00607858;0.146084;0.0680462
793;678;-2.08269;-179.729;179.741;-0.00455517;0.135752;0.0606912
816;678;-2.04626;-179.731;179.743;-0.00216281;0.13543;0.0568469
839;678;-2.18241;-179.623;179.636;-0.00521409;0.124332;0.0501093
862;678;-2.28703;-179.897;179.911;-0.00273133;0.143503;0.0476879
885;678;-2.30828;-179.695;179.71;0.000154837;0.12984;0.0440621
908;678;-2.28041;-179.683;179.698;-0.00015276;0.120533;0.0332924
931;678;-2.31572;-179.891;179.906;-0.00340448;0.130277;0.0299757
954;678;-2.438;-179.94;179.956;-0.00568827;0.126853;0.0283728
977;678;-2.57818;-179.96;179.978;-0.00713241;0.131318;0.0238191
1000;678;-2.76727;-179.922;179.943;-0.00575504;0.132019;0.0215029
1023;678;-2.84381;-180.069;180.092;-0.00235335;0.142608;0.0218225
1046;678;-2.87565;-179.922;179.945;-0.00189069;0.136122;0.0134185
1069;678;-2.93087;-180.089;180.113;-0.00301895;0.134896;0.0108285
1092;678;-3.015;-180.078;180.103;-0.00206882;0.133609;0.0103055
1115;678;-3.02621;-180.009;180.034;-0.00512404;0.130224;0.0058191
1138;678;-3.25171;-179.886;179.916;-0.00408292;0.123259;0.00288574
1161;678;-3.21449;-180.096;180.125;0.00142261;0.134981;-0.0074495
1184;678;-3.18755;-180.222;180.251;-0.00231267;0.134791;-0.00588439
1207;678;-3.32104;-180.161;180.192;-0.00381819;0.129782;-0.00986227
1230;678;-3.36352;-180.21;180.242;-0.00315486;0.134252;-0.0141293
1253;678;-3.46641;-180.2;180.233;-0.00314816;0.135969;-0.0161185
