x [pixel];y [pixel];x-displacement [pixel];y-displacement [pixel];Displacement [pixel];Transverse strain Exx - GL [S];Axial strain Eyy - GL [S];Shear strain Exy - GL [S]
655;678;0.568501;-117.272;117.273;-0.0517135;0.185581;0.0481359
678;678;-0.702387;-118.732;118.734;-0.0344199;0.160394;0.0633243
701;678;-1.07316;-118.906;118.911;-0.0119894;0.114277;0.062179
724;678;-1.25851;-119.071;119.077;-0.00730933;0.0982304;0.0550164
747;678;-1.4119;-119.248;119.256;-0.00396862;0.102532;0.0526349
770;678;-1.44157;-119.186;119.195;-0.00375596;0.0915446;0.0463313
793;678;-1.58505;-119.315;119.325;-0.000824558;0.0830152;0.0392365
816;678;-1.47984;-119.357;119.366;-0.00175634;0.0849067;0.0361202
839;678;-1.66595;-119.258;119.27;-0.00502463;0.0783462;0.0351205
862;678;-1.71157;-119.398;119.41;-0.00140828;0.0876583;0.0330726
885;678;-1.73081;-119.197;119.21;0.000258471;0.0751776;0.0298327
908;678;-1.69993;-119.248;119.26;0.00133569;0.0712363;0.0215282
931;678;-1.66973;-119.369;119.381;-0.00224309;0.0762231;0.0186961
954;678;-1.80375;-119.467;119.48;-0.00470215;0.0776866;0.0193564
977;678;-1.88658;-119.426;119.441;-0.00594688;0.0759803;0.0156912
1000;678;-2.07812;-119.463;119.481;-0.00403868;0.0807938;0.0148581
1023;678;-2.07299;-119.578;119.596;-0.00114301;0.0851765;0.01544
1046;678;-2.13074;-119.43;119.449;-0.00171112;0.0815254;0.00985475
1069;678;-2.15177;-119.567;119.587;-0.00156347;0.0831655;0.00817577
1092;678;-2.20274;-119.475;119.496;-0.0011737;0.0786799;0.00724653
1115;678;-2.20581;-119.521;119.542;-0.00388493;0.0782635;0.00277847
1138;678;-2.3818;-119.473;119.497;-0.00230679;0.0748438;0.00239744
1161;678;-2.31214;-119.614;119.636;0.00224873;0.0828065;-0.00502343
1184;678;-2.27927;-119.744;119.765;-0.00220369;0.0861973;-0.003409
1207;678;-2.41364;-119.649;119.673;-0.00316947;0.0784259;-0.00534727
1230;678;-2.42534;-119.676;119.7;-0.00145817;0.0843995;-0.00870853
1253;678;-2.48077;-119.632;119.658;-0.00143339;0.0834377;-0.0114335
1276;678;-2.49151;-119.545;119.571;-0.00216265;0.078278;-0.0164483
1299;678;-2.58042;-119.711;119.738;-0.00270246;0.08571;-0.0198509
1322;678;-2.6162;-119.682;119.71;-0.00229365;0.0845822;-0.0171712
1345;678;-2.68658;-119.489;119.519;-0.00171916;0.082478;-0.0208891
1368;678;-2.69555;-119.544;119.575;-0.00267979;0.0822133;-0.0287093
1391;678;-2.8101;-119.575;119.608;-0.00221445;0.0841521;-0.0285005
1414;678;-2.79767;-119.658;119.691;0.000738115;0.0898672;-0.0315856
1437;678;-2.77617;-119.54;119.572;-0.00579043;0.0862681;-0.0392277
1460;678;-3.06481;-119.644;119.683;-0.00738254;0.0952116;-0.0390362
1483;678;-3.11703;-119.527;119.568;-0.00384455;0.101619;-0.0448647
1506;678;-3.24201;-119.614;119.658;-0.00588132;0.112256;-0.0487576
1529;678;-3.38857;-119.394;119.442;-0.0115517;0.122201;-0.0517162
1552;678;-3.77892;-119.144;119.204;-0.0189561;0.135459;-0.0551884
1575;678;-4.27247;-118.832;118.909;-0.0350631;0.160333;-0.0529037
1598;678;-5.4486;-117.583;117.71;-0.0584026;0.183537;-0.0263005
1621;678;-7.23782;-114.726;114.954;-0.0670502;0.198543;-0.00761725
655;701;4.70094;-113.658;113.755;-0.0562465;0.178571;0.0280045
678;701;3.28141;-115.601;115.648;-0.0547258;0.170267;0.0385961
701;701;2.0108;-116.6;116.618;-0.0379342;0.14274;0.0486773
724;701;1.47788;-117.062;117.071;-0.0199186;0.124845;0.0539517
747;701;1.08221;-117.123;117.128;-0.0160236;0.119841;0.0520997
770;701;0.734339;-117.264;117.266;-0.0165312;0.108352;0.0423804
793;701;0.313346;-117.551;117.552;-0.0125219;0.103574;0.0405188
816;701;0.153876;-117.534;117.534;-0.00722539;0.101136;0.0378127
839;701;-0.0202384;-117.576;117.576;-0.00811708;0.0932764;0.0365434
862;701;-0.221046;-117.508;117.508;-0.00906471;0.0939339;0.0320091
885;701;-0.439125;-117.562;117.563;-0.00861283;0.0933532;0.0278758
908;701;-0.619313;-117.688;117.689;-0.00543749;0.0873158;0.0241338
931;701;-0.690132;-117.698;117.7;-0.0056171;0.0914541;0.0202468
954;701;-0.878489;-117.762;117.765;-0.0102113;0.0936361;0.0193164
977;701;-1.16231;-117.751;117.756;-0.00932149;0.0911235;0.0179337
1000;701;-1.30936;-117.686;117.694;-0.0047219;0.0901297;0.016691
1023;701;-1.38005;-117.706;117.714;-0.00807988;0.0959285;0.0144508
1046;701;-1.68258;-117.629;117.641;-0.00801733;0.0899569;0.0109824
1069;701;-1.75034;-117.731;117.744;-0.0045802;0.0949193;0.00688959
1092;701;-1.89387;-117.734;117.749;-0.00711266;0.0912194;0.00494342
1115;701;-2.07873;-117.787;117.805;-0.00709591;0.0907181;0.0018641
1138;701;-2.22152;-117.812;117.833;-0.00689605;0.0875137;0.00227861
1161;701;-2.39705;-117.782;117.807;-0.00425173;0.0933612;-0.00207506
1184;701;-2.41753;-117.84;117.865;-0.00649814;0.0949176;-0.00547501
1207;701;-2.69713;-117.912;117.943;-0.00904075;0.0917254;-0.00558966
1230;701;-2.8353;-117.813;117.847;-0.00824123;0.0947181;-0.00741702
1253;701;-3.07795;-117.795;117.835;-0.0080623;0.0935654;-0.0132713
1276;701;-3.20768;-117.821;117.864;-0.00745115;0.0912459;-0.0157341
1299;701;-3.42201;-117.831;117.881;-0.00693351;0.0977228;-0.0184468
1322;701;-3.52773;-117.829;117.882;-0.00652332;0.0974932;-0.0184227
1345;701;-3.72329;-117.686;117.745;-0.00964481;0.0942176;-0.0210751
1368;701;-3.97361;-117.758;117.825;-0.00734452;0.0967299;-0.0277817
1391;701;-4.06243;-117.746;117.816;-0.00638648;0.098892;-0.0282471
1414;701;-4.26835;-117.72;117.797;-0.0115924;0.10502;-0.0325184
1437;701;-4.59883;-117.701;117.791;-0.0132217;0.103327;-0.0364245
1460;701;-4.88074;-117.616;117.717;-0.0130779;0.109241;-0.0347169
1483;701;-5.20551;-117.385;117.5;-0.0148902;0.115103;-0.0402746
1506;701;-5.57219;-117.269;117.402;-0.0183252;0.125928;-0.043057
1529;701;-6.0592;-116.876;117.033;-0.0237781;0.13328;-0.0437112
1552;701;-6.68814;-116.379;116.571;-0.0350911;0.147783;-0.0447138
1575;701;-7.72036;-115.626;115.884;-0.0534099;0.16988;-0.0363775
1598;701;-9.28138;-113.966;114.343;-0.068165;0.186194;-0.00946833
1621;701;-11.2399;-110.837;111.405;-0.0722746;0.181477;0.016754
655;724;8.09091;-110.214;110.51;-0.0576303;0.164138;0.0164062
678;724;6.6524;-111.983;112.18;-0.0568226;0.175921;0.0255033
701;724;5.2991;-113.143;113.267;-0.0468505;0.168376;0.0378369
724;724;4.39962;-113.96;114.045;-0.034117;0.152159;0.0433624
747;724;3.68729;-114.285;114.345;-0.0297937;0.139165;0.0427798
770;724;3.00286;-114.641;114.68;-0.0255826;0.129696;0.0383246
793;724;2.49027;-114.939;114.966;-0.0204233;0.129095;0.0387462
816;724;2.05181;-115.043;115.061;-0.0171286;0.124379;0.0353208
839;724;1.69432;-115.263;115.276;-0.0173626;0.117462;0.0311918
862;724;1.24503;-115.35;115.357;-0.0138254;0.11414;0.0318823
885;724;1.05378;-115.164;115.169;-0.0122148;0.112474;0.0281672
908;724;0.67956;-115.45;115.452;-0.0165755;0.110917;0.0233628
931;724;0.284387;-115.377;115.377;-0.0135848;0.110548;0.0226709
954;724;0.0502995;-115.378;115.378;-0.0127;0.113142;0.0184503
977;724;-0.303607;-115.435;115.435;-0.0136901;0.112196;0.0159924
1000;724;-0.584011;-115.511;115.513;-0.0106309;0.109091;0.0160927
1023;724;-0.795295;-115.375;115.378;-0.0108175;0.112259;0.0119148
1046;724;-1.08435;-115.474;115.479;-0.0130722;0.108531;0.0111112
1069;724;-1.4006;-115.396;115.405;-0.0129479;0.107081;0.00742515
1092;724;-1.68387;-115.458;115.47;-0.0118079;0.106566;0.00300482
1115;724;-1.94719;-115.523;115.539;-0.0106296;0.113326;0.000782709
1138;724;-2.17571;-115.61;115.631;-0.0113717;0.110159;8.10394e-05
1161;724;-2.4733;-115.503;115.53;-0.0101225;0.109667;-0.00134668
1184;724;-2.64375;-115.568;115.599;-0.0105671;0.110841;-0.00705771
